,Country,Year,GHG Engery,GHG Fugi,GHG FC,GHG FC - Coal,GHG FC - Oil,GHG FC - Gas,CO2 MARBUNK,CO2 AVBUNK,CO2-TES,CO2-GDP,CO2-GDP PPP,CO2-POP,CO2-GDP logged,CO2-GDP PPP logged,CO2-POP logged,Socioeconomic Measures
474,Korea,1974,88.05661191,14059.25788,73.99735403,32.55953883,41.43781519,0.0,0.923853519,0.3277202,73.023,0.754,0.571,2.065,-0.12262865413022594,-0.243363891754152,0.3149200559924198,5.448927510108042
475,New Zealand,1974,17.82644091,97.697635,17.72874327,4.568537862,12.4939287,0.600469544,0.955279427,0.384991831,47.655,0.238,0.245,5.736,-0.623423042943488,-0.6108339156354675,0.7586091426597437,5.024352184080788
476,Austria,1974,0.0,0.0,52.11612106,16.30404581,28.35050063,7.225294047,0.0,0.258257887,58.861,0.304,0.27,6.729,-0.5171264163912462,-0.5686362358410126,0.8279505283026302,5.242187876070371
477,Belgium,1974,0.0,0.0,132.3706322,52.30503224,62.11135601,17.95290009,8.579383243,1.085320425,69.298,0.624,0.554,13.422,-0.20481541031757602,-0.2564902352715702,1.1278172344802733,6.166511588891127
478,Czechia,1974,0.0,0.0,151.2878109,123.1505352,25.41994143,2.717334326,0.0,0.636806341,84.669,1.873,0.985,14.866,0.2725377773752374,-0.006563769502388274,1.1721941284669306,6.93816813633978
479,Denmark,1974,50.59803063,63.7603,50.53427033,6.86570921,43.42289395,0.000505484,1.655685849,1.380499898,67.853,0.342,0.371,9.914,-0.46597389394386496,-0.43062609038495414,0.9962489145691321,5.599648930240313
480,Estonia,1974,0.02632711,26.32711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
481,Finland,1974,0.0,0.0,45.17476004,10.6714687,33.02739033,0.907483976,0.230013944,0.276705114,51.349,0.457,0.461,9.424,-0.34008379993014975,-0.33629907461035186,0.9742352774430264,5.7978524029025245
482,France,1974,466.4343136,1806.8014,464.6275122,124.6623963,309.5807191,27.73194091,15.86802748,5.623260431,62.542,0.411,0.368,8.505,-0.38615817812393083,-0.43415218132648237,0.9296743179485879,5.609363958498175
483,Germany,1974,1042.601372,4531.43425,1038.069938,562.7105691,391.0692362,80.64647643,11.40880306,8.959148002,74.619,0.643,0.555,12.99,-0.1917890270757779,-0.2557070168773237,1.113609151073028,6.166113107119926
484,Greece,1974,0.0,0.0,32.69309222,8.784424173,23.74491076,0.0,2.200611811,1.322035111,68.431,0.285,0.192,3.563,-0.5451551399914898,-0.7166987712964504,0.5518158223510156,4.789961911063076
485,Hungary,1974,0.0,0.0,69.86871591,35.23147019,25.44683552,8.982030649,0.0,0.175246412,74.555,1.107,0.525,6.566,0.0441476208787228,-0.2798406965940431,0.8173008783933213,6.081607802678001
486,Iceland,1974,0.0,0.0,1.677510918,0.0,1.677510918,0.0,0.0,0.199842416,35.931,0.328,0.353,7.728,-0.4841261562883209,-0.4522252946121775,0.8880671134074369,5.451715662506938
487,Ireland,1974,0.0,0.0,23.12977054,8.35897615,14.77079439,0.0,0.253566147,0.707135025,75.858,0.49,0.44,7.235,-0.3098039199714863,-0.3565473235138126,0.8594385354550563,5.693087291969757
488,Italy,1974,336.6916633,2362.254425,334.3294089,35.59750919,262.976658,35.46453411,19.01886638,3.320459868,64.929,0.321,0.263,6.014,-0.4934949675951279,-0.5800442515102421,0.7791634237644988,5.205624204659129
489,Latvia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
490,Lithuania,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
491,Luxembourg,1974,0.0,0.0,16.07607164,11.0531238,4.334019267,0.688928576,0.0,0.166022949,82.705,1.115,1.09,45.104,0.04727486738417948,0.037426497940623665,1.654215058527527,7.238916423852331
492,Netherlands,1974,141.3512733,304.133285,141.04714,15.12019563,53.35167309,72.57527131,29.81935707,2.299769943,54.895,0.432,0.388,10.349,-0.3645162531850879,-0.41116827440579273,1.0148983869462056,5.739213859355325
493,Norway,1974,24.13374834,1178.77523,22.95497311,4.315778082,18.61064034,0.028554682,1.435303274,0.525739537,37.996,0.181,0.223,5.696,-0.7423214251308154,-0.6516951369518393,0.7555699806288,4.861553418546145
494,Poland,1974,331.4846786,901.8325075,330.5828461,288.2529307,29.82018162,10.65232729,1.880228474,0.559707552,79.903,1.921,0.899,9.653,0.28352736486169366,-0.046240308266771224,0.9846623061901066,6.721949362785029
495,Portugal,1974,0.0,0.0,16.78647497,1.709013892,14.95297004,0.0,2.874189721,0.925424368,54.568,0.203,0.132,1.865,-0.6925039620867871,-0.8794260687941501,0.2706788361447064,4.198748805263769
496,Slovakia,1974,0.0,0.0,42.20092259,24.08691592,14.16072454,3.87462316,0.0,0.0,61.516,0.991,0.54,8.923,-0.0039263455147246756,-0.26760624017703144,0.9505108929859966,6.178978307294241
497,Slovenia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
498,Spain,1974,0.0,0.0,152.251003,36.19674674,114.1376429,1.915646233,3.083419882,2.315103962,64.485,0.307,0.226,4.24,-0.5128616245228135,-0.645891560852599,0.6273658565927327,4.96861267121732
499,Sweden,1974,77.63159637,15.0172,77.61657917,6.676491319,70.54119566,0.0,3.78912127,0.322822433,49.654,0.371,0.389,9.376,-0.43062609038495414,-0.41005039867429227,0.9720175986740154,5.631341109614769
500,Switzerland,1974,0.0,0.0,39.0616418,1.499621843,36.96096312,0.528478643,0.0,1.795507953,52.106,0.103,0.132,5.961,-0.9871627752948278,-0.8794260687941501,0.7753191218294776,4.408730277740499
501,Turkey,1974,0.0,0.0,58.67336079,21.1046106,35.17588606,0.0,0.269837368,0.153725096,52.41,0.339,0.144,1.417,-0.4698003017969178,-0.8416375079047503,0.1513698502474604,4.339932040545792
502,United Kingdom,1974,610.7329497,7622.505255,603.1104444,285.7766615,256.6866371,60.64714584,14.78305916,7.151287033,67.689,0.458,0.484,10.584,-0.3391345219961308,-0.31515463835558755,1.0246498311794445,5.8703606708277265
503,Albania,1974,0.0,0.0,4.293461688,1.505712766,2.246418574,0.404805123,0.0,0.0,53.777,1.191,0.404,1.75,0.07591176148277752,-0.393618634889395,0.24303804868629444,5.425331175279677
504,Armenia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
505,Azerbaijan,1974,45.44271711,45442.71711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
506,Belarus,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
507,Bosnia and Herz.,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
508,Bulgaria,1974,0.0,0.0,69.6501263,35.1266946,33.56706879,0.869929641,0.0,0.614900087,77.43,3.319,1.277,7.925,0.5210072524086039,0.10619089726341525,0.8989992708897891,7.026197420561808
509,Croatia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
510,Cyprus,1974,0.0,0.0,1.754157865,0.0,1.753802094,0.0,0.062526375,0.126059953,69.781,0.606,0.446,2.72,-0.21752737583371382,-0.35066514128785814,0.43456890403419873,5.366376386912627
511,Georgia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
512,Gibraltar,1974,0.0,0.0,0.05974417,0.0,0.05974417,0.0,3.869022351,0.018446928,49.746,0.118,0.145,2.109,-0.9281179926938746,-0.8386319977650252,0.3240765797394864,4.057326589280587
513,Kazakhstan,1974,14.63994743,14639.94743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
514,Kosovo,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
515,Kyrgyzstan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
516,Malta,1974,0.0,0.0,0.733864561,0.0,0.733864561,0.0,0.07830993,0.199842416,74.031,0.594,0.395,2.404,-0.22621355501880647,-0.40340290437353976,0.3809344633307019,5.251318003938356
517,Moldova,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
518,Montenegro,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
519,North Macedonia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
520,Romania,1974,141.2946443,10208.19475,131.0864496,39.53876706,33.07650232,58.02305544,0.0,0.046199914,64.489,1.793,0.744,6.172,0.2535802895621828,-0.1284270644541213,0.7904259173911107,6.415579142499173
521,Russia,1974,255.5052918,255505.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
522,Serbia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
523,Tajikistan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
524,Turkmenistan,1974,34.83591345,34835.91345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
525,Ukraine,1974,2.2404065,2240.4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
526,Uzbekistan,1974,5.427923705,5427.923705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
527,Former Soviet Union (if no detail),1974,0.0,0.0,2334.669047,1011.679676,835.2828896,484.8333099,14.8607993,73.17309982,61.96,2.102,0.756,9.251,0.3226327116922234,-0.12147820449879346,0.9661886809561372,6.667343188149567
528,Former Yugoslavia (if no detail),1974,0.0,0.0,72.26501582,39.33612771,30.77995558,2.031612637,0.0,0.897824279,67.221,0.856,0.375,3.405,-0.06752623532284678,-0.42596873227228116,0.532117116248804,5.538622148653676
529,Algeria,1974,57.72766335,45658.72054,12.06894281,0.282616837,7.702091038,4.081844623,0.830747751,0.506664748,54.996,0.277,0.096,0.788,-0.5575202309355514,-1.0177287669604316,-0.10347378251044466,3.8212772195935725
530,Angola,1974,9.005798813,5913.148418,3.092650395,0.0,2.149911496,0.134131282,0.659142605,0.258300994,12.755,0.057,0.032,0.331,-1.2441251443275085,-1.494850021680094,-0.48017200622428124,2.2808528277681166
531,Benin,1974,0.646408664,0.170173,0.646238491,0.0,0.429360275,0.0,0.0,0.012702739,8.33,0.143,0.054,0.128,-0.8446639625349383,-1.2676062401770316,-0.8927900303521317,2.4949397669358984
532,Botswana,1974,0.515002303,0.0,0.515002303,0.07408023,0.378565682,0.0,0.0,0.003189042,34.087,0.414,0.181,0.647,-0.3829996588791011,-0.7423214251308154,-0.1890957193312996,4.185583196658784
533,Cameroon,1974,1.678264217,0.529763,1.677734454,0.0,0.811711079,0.0,0.0,0.159444895,6.566,0.107,0.044,0.111,-0.9706162223147904,-1.3565473235138126,-0.9546770212133425,2.2181594329580547
534,Congo,1974,2.342708139,1642.048246,0.700659893,0.0,0.606995668,0.005407741,0.0,0.051022271,26.545,0.26,0.137,0.382,-0.585026652029182,-0.8632794328435932,-0.41793663708829126,3.6337572780389333
535,Côte d'Ivoire,1974,3.225439252,1.2209518,3.2242183,0.0,2.844561395,0.0,0.031114784,0.207278424,23.88,0.172,0.073,0.429,-0.7644715530924511,-1.136677139879544,-0.36754270781527576,3.231308599212729
536,Dem. Rep. Congo,1974,4.462583576,1.2577608,4.461325815,0.862305881,1.857896502,0.0,0.364043228,0.245227841,8.818,0.099,0.054,0.12,-1.00436480540245,-1.2676062401770316,-0.9208187539523752,2.307210200468143
537,Egypt,1974,31.15340881,7258.152465,23.89525634,1.930260223,21.6180195,0.084602768,0.729188968,0.261038008,54.166,0.56,0.167,0.618,-0.25181197299379954,-0.7772835288524167,-0.20901152491118416,4.2618929732426
538,Equatorial Guinea,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
539,Eritrea,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
540,Kingdom of Eswatini,1974,0.438935846,0.0,0.438935846,0.0,0.253242076,0.0,0.0,0.003189042,9.396,0.337,0.14,0.503,-0.47237009912866135,-0.8538719643217619,-0.2984320149440726,3.875325921605504
541,Ethiopia,1974,5.055239486,0.7070725,5.054532413,0.0,1.341091438,0.0,0.053186132,0.13393376,2.762,0.128,0.048,0.042,-0.8927900303521317,-1.3187587626244128,-1.3767507096020994,1.9117004974213563
542,Gabon,1974,8.746413729,8024.006116,0.722407613,0.0,0.562515517,0.0,0.178324634,0.031888919,8.49,0.089,0.045,0.862,-1.0506099933550872,-1.3467874862246563,-0.06449273417528721,3.038109786244969
543,Ghana,1974,2.85475074,0.8900385,2.853860701,0.0,2.219815173,0.0,0.128341171,0.130745018,14.743,0.196,0.067,0.22,-0.707743928643524,-1.1739251972991736,-0.6575773191777937,2.9607535548795085
544,Kenya,1974,4.614001557,2.102315,4.611899242,0.167481553,3.451662093,0.0,1.320026394,0.762147115,14.026,0.238,0.095,0.267,-0.623423042943488,-1.0222763947111522,-0.5734887386354247,3.2808118237099353
545,Libya,1974,65.50334041,58226.91619,7.276424223,0.0,4.788040665,2.448478569,0.006222892,0.40180128,59.083,0.128,0.045,3.29,-0.8927900303521317,-1.3467874862246563,0.5171958979499743,3.7776183813731863
546,Madagascar,1974,1.068401941,0.0,1.068401941,0.0,0.683519292,0.0,0.121833029,0.021521615,10.487,0.118,0.036,0.089,-0.9281179926938746,-1.4436974992327127,-1.0506099933550872,2.0775745147183255
547,Mauritius,1974,0.0,0.0,0.428116619,0.0,0.400757547,0.0,0.111522283,0.089289273,24.034,0.228,0.11,0.452,-0.6420651529995461,-0.958607314841775,-0.3448615651886179,3.554465966970061
548,Morocco,1974,9.46584875,33.063715,9.432785035,1.475370614,7.553195468,0.15778371,0.132429063,0.471851537,56.889,0.443,0.181,0.538,-0.3535962737769304,-0.7423214251308154,-0.2692177243336108,4.134864576758643
549,Mozambique,1974,4.262117226,80.892169,4.181225057,1.341037156,1.355055446,0.0,0.625401753,0.057400055,9.431,0.856,0.391,0.284,-0.06752623532284678,-0.40782324260413316,-0.5466816599529624,4.477968862120058
550,Namibia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
551,Niger,1974,0.493009872,0.0,0.493009872,0.0,0.231919578,0.0,0.0,0.0,6.744,0.074,0.031,0.044,-1.1307682802690238,-1.5086383061657274,-1.3565473235138126,1.5040460900514363
552,Nigeria,1974,119.7847111,98793.00942,20.99170164,0.591040011,7.977433327,0.777193668,0.035196823,0.411103355,5.937,0.074,0.037,0.15,-1.1307682802690238,-1.431798275933005,-0.8239087409443188,2.1135247028536526
553,Rwanda,1974,0.893731949,0.0,0.893731949,0.0,0.071400186,0.0,0.0,0.006151171,0.341,0.052,0.022,0.016,-1.2839966563652008,-1.6575773191777938,-1.7958800173440752,0.7625460071129302
554,Senegal,1974,1.653682278,1.4434085,1.652238869,0.0,1.487344714,0.0,2.445873212,0.369700739,25.897,0.301,0.123,0.299,-0.5214335044061567,-0.9100948885606021,-0.5243288116755703,3.5441427953576707
555,South Africa,1974,197.7600084,8637.37291,189.1226354,154.7085284,32.70566091,0.0,7.935014903,0.62343729,86.79,1.378,0.629,7.39,0.13924921757160696,-0.20134935455473107,0.8686444383948257,6.3065443014117015
556,S. Sudan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
557,Sudan,1974,5.152235558,2.302885,5.149932673,0.0,4.323974256,0.0,0.009625565,0.155938867,13.698,0.203,0.1,0.257,-0.6925039620867871,-1.0,-0.5900668766687055,3.2174291612445076
558,Tanzania,1974,2.689094817,0.8103328,2.688284484,0.0,1.525973695,0.0,0.168408004,0.120966571,7.342,0.199,0.08,0.096,-0.7011469235902933,-1.0969100130080565,-1.0177287669604316,2.6842142964412186
559,Togo,1974,0.4092954672,0.1187532,0.409176714,0.0,0.277764378,0.0,0.0,0.0,8.738,0.135,0.055,0.111,-0.8696662315049939,-1.2596373105057561,-0.9546770212133425,2.4160194367759074
560,Tunisia,1974,7.362560458,2414.838922,4.947721536,0.506056993,3.851886422,0.467286496,0.050365913,0.440015154,54.348,0.571,0.216,0.852,-0.243363891754152,-0.6655462488490691,-0.0695604052332999,4.521529454163479
561,Uganda,1974,1.933753311,0.0,1.933753311,0.0,0.780280138,0.0,0.0,0.146689328,3.966,2.022,0.702,0.067,0.30578115125498223,-0.15366288787019475,-1.1739251972991736,4.478193066085614
562,Zambia,1974,0.0,0.0,4.744410453,1.853956328,2.319552897,0.0,0.0,0.133510516,23.098,0.645,0.252,0.863,-0.19044028536473223,-0.5985994592184559,-0.06398920428479041,4.646971051132022
563,Zimbabwe,1974,0.0,0.0,8.942481147,5.973353625,1.813956803,0.0,0.0,0.162263522,30.77,1.132,0.61,1.297,0.053846426852252584,-0.21467016498923297,0.11293997608408006,5.4521162379470995
564,Other Africa,1974,0.0,0.0,11.73073685,0.132834371,6.27657696,0.0,2.064199394,0.526168514,8.761,0.222,0.093,0.137,-0.6536470255493614,-1.031517051446065,-0.8632794328435932,2.9515564901609803
565,Bangladesh,1974,5.85042365,151.4475818,5.698976068,0.430800397,2.866127974,0.629096991,0.053186132,0.060430303,14.133,0.104,0.036,0.053,-0.9829666607012196,-1.4436974992327127,-1.275724130399211,1.7976117096668567
566,Brunei Darussalam,1974,7.267266649,6118.452793,1.148813856,0.0,0.188517742,0.958276202,0.0,0.028700177,45.926,0.17,0.085,7.417,-0.769551078621726,-1.0705810742857071,0.8702282790117944,4.530096126104361
567,Cambodia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
568,DPR of Korea,1974,0.0,0.0,76.25247812,72.04604027,4.112169464,0.0,0.0,0.0,83.759,6.218,1.721,4.59,0.793650717707173,0.2357808703275603,0.6618126855372612,7.191244273571995
569,India,1974,242.0626752,12752.3657,229.3103095,145.8734706,58.3064985,1.241635131,0.428699184,1.866144342,33.136,1.02,0.306,0.334,0.00860017176191757,-0.51427857351842,-0.4762535331884355,4.518068065055062
570,Indonesia,1974,74.78686658,29613.12458,45.17374201,0.427187053,34.75777397,0.438731811,1.05624148,0.242356385,21.286,0.394,0.128,0.276,-0.40450377817442584,-0.8927900303521317,-0.5590909179347823,3.64361527353866
571,Laos,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
572,Malaysia,1974,20.44518184,4802.609893,15.64257194,0.04063269,15.32242794,0.043452226,0.122034594,0.554551405,55.716,0.553,0.222,1.344,-0.2572748686953017,-0.6536470255493614,0.12839926871780646,4.717477374473144
573,Mongolia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
574,Myanmar,1974,0.0,0.0,6.289707168,0.413464098,3.478031144,0.183421959,0.003111608,0.025405471,11.665,0.816,0.224,0.135,-0.08830984124613889,-0.6497519816658371,-0.8696662315049939,3.89227194558303
575,Nepal,1974,0.0,0.0,1.768949671,0.191516546,0.185912544,0.0,0.0,0.015944609,2.26,0.085,0.025,0.027,-1.0705810742857071,-1.6020599913279623,-1.5686362358410126,1.2587226985453182
576,Pakistan,1974,23.27923476,1343.052585,21.93618218,2.168832163,9.271056206,6.672085369,0.808802262,1.16386218,22.034,0.44,0.135,0.271,-0.3565473235138126,-0.8696662315049939,-0.5670307091255943,3.7067557358555994
577,Philippines,1974,29.19887334,9.68448,29.18918886,0.063470733,26.9393895,0.0,0.272551345,0.766037847,37.845,0.417,0.174,0.645,-0.3798639450262425,-0.7594507517174003,-0.19044028536473223,4.1702450178916255
578,Singapore,1974,0.0,0.0,8.531057993,0.023748396,8.442555304,0.063989413,12.32556923,1.122122535,50.483,0.39,0.25,3.796,-0.4089353929735008,-0.6020599913279624,0.579326203755255,5.0683308194537915
579,Sri Lanka,1974,0.0,0.0,3.838943124,0.012148304,2.920200579,0.0,1.091050001,0.003135913,17.554,0.283,0.094,0.214,-0.5482135644757098,-1.0268721464003014,-0.6695862266508091,3.2553280624731795
580,Chinese Taipei,1974,0.0,0.0,37.67718503,8.593235292,26.87124438,2.21270536,0.362658487,1.15603596,69.23,0.9,0.436,2.312,-0.045757490560675115,-0.36051351073141397,0.3639878297484914,5.457716828456403
581,Thailand,1974,22.29504337,12.8775808,22.28216579,0.60414742,20.4573144,0.0,0.24747306,1.6452608,31.091,0.483,0.178,0.522,-0.31605286924848786,-0.7495799976911061,-0.28232949699773785,4.152037636062668
582,Vietnam,1974,18.21046886,1107.50712,17.10296174,7.470041975,7.177716103,0.0,0.0,2.944228894,26.302,0.677,0.231,0.314,-0.16941133131485567,-0.6363880201078557,-0.5030703519267851,4.1911302966505035
583,Other Asia,1974,0.0,0.0,14.72560137,4.389201306,9.019697064,0.419782599,0.600207093,0.322026003,48.372,0.452,0.248,0.478,-0.3448615651886179,-0.6055483191737837,-0.3205721033878811,4.229018012249718
584,China,1974,1014.37689,52202.1295,962.17476,712.5564954,174.6925077,14.83132896,2.663426907,0.0,48.109,3.077,1.912,0.979,0.48812749624745844,0.2814878879400812,-0.009217308196862183,6.260398075990677
585,"Hong Kong, China",1974,0.0,0.0,11.06736827,0.042048398,10.94805182,0.074820369,2.482697937,1.811295101,76.032,0.3,0.226,2.514,-0.5228787452803376,-0.645891560852599,0.40036527334993893,4.731594967217003
586,Argentina,1974,106.7002218,18499.30188,88.20091992,3.869627242,68.46137663,15.64454446,0.370363033,0.889703091,57.73,0.308,0.229,3.423,-0.5114492834995558,-0.640164517660112,0.5344068991378771,4.882793097978209
587,Bolivia,1974,12.33281419,9474.388586,2.858425605,0.0,2.574577497,0.216460078,0.0,0.0,51.373,0.475,0.202,0.548,-0.3233063903751334,-0.6946486305533762,-0.2612194415156308,4.220825537555859
588,Brazil,1974,136.8233099,3380.95495,133.4423549,6.239824638,116.5584598,0.967469135,1.133742833,0.0,33.35,0.255,0.153,1.148,-0.5934598195660449,-0.8153085691824012,0.05994188806195468,4.151173499313509
589,Cuba,1974,24.05070971,46.31686,24.00439285,0.282416105,23.3189419,0.143734235,0.0,0.334068348,49.248,0.857,0.276,2.503,-0.06701917807680184,-0.5590909179347823,0.39846084960822326,5.272350753596639
590,Curaçao,1974,0.0,0.0,14.19074646,0.0,14.19074646,0.0,7.323326916,0.143394921,60.54,9.627,7.646,84.566,0.9834909718151665,0.8834342936830093,1.9271957888032607,9.294121054301437
591,Dominican Rep.,1974,0.0,0.0,5.26210458,0.0,5.060815069,0.0,0.0,0.114800408,39.573,0.43,0.202,1.004,-0.36653154442041347,-0.6946486305533762,0.0017337128090005314,4.440553537835211
592,Ecuador,1974,8.507697059,2859.524828,5.648172231,0.0,5.31531049,0.0,0.0,0.111611367,43.882,0.208,0.115,0.758,-0.6819366650372385,-0.9393021596463883,-0.12033079436794646,3.758430380948427
593,El Salvador,1974,0.0,0.0,2.163516283,0.0,1.71953391,0.0,0.0,0.044644487,20.037,0.133,0.065,0.426,-0.8761483590329142,-1.1870866433571443,-0.37059040089728107,3.0661745967126603
594,Guatemala,1974,0.0,0.0,3.405933149,0.0,2.750894706,0.0,0.206613346,0.1653469,21.413,0.155,0.076,0.453,-0.8096683018297085,-1.1191864077192086,-0.34390179798716813,3.2272434924639146
